case,dice score,recall,precision,specificity,accuracy,Pixel-Wise Accuracy,Pixel-Wise Precision,IoU_clase_0.0,IoU_clase_1.0
volume-covid19-A-0096,0.4431828587125315,0.41318080928796086,0.4778830963664143,0.9998398470187709,0.9996317908877418,0.9996317908877418,0.47788309636650866,0.9996317369251165,0.2846723914833549
volume-covid19-A-0106,0.3257001515997714,0.22495315772070484,0.5898843930635497,0.9995550446181438,0.9973575404432954,0.9973575404432954,0.5898843930635839,0.9973558530013211,0.1945291650781548
volume-covid19-A-0110,0.35844019254884146,0.22424963304145082,0.8925261885575698,0.9998589121132214,0.9958275104391163,0.9958275104391163,0.8925261885576148,0.9958226413628304,0.21835341662354305
volume-covid19-A-0112,0.07730090216394477,0.6727956539907503,0.041006153469986345,0.9904186685877305,0.9902253723144532,0.9902253723144532,0.04100615346998655,0.9902213685107683,0.04020436804227202
volume-covid19-A-0114,0.3493200709491062,0.2354982415005751,0.6760904684974857,0.9998358658272037,0.9987255505153111,0.9987255505153111,0.6760904684975767,0.998725114381274,0.21162192912224517
volume-covid19-A-0120,0.47617015829669,0.3897464552629469,0.6118421052630908,0.9998069346773297,0.9993309565952846,0.9993309565952846,0.6118421052631579,0.9993307530867562,0.3124824998599989
volume-covid19-A-0129,0.15073046977517057,0.0910644445227425,0.4371617050067289,0.9995606561835908,0.9961689916150324,0.9961689916150324,0.4371617050067659,0.9961676887501124,0.0815081129665547
volume-covid19-A-0130,0.5736684023147095,0.4293724503081292,0.8640396842031569,0.9994841323648487,0.9951641477387527,0.9951641477387527,0.8640396842031719,0.9951483627324366,0.4021984812267265
volume-covid19-A-0133,0.6322825729626982,0.49311556357420017,0.8808861446600326,0.999768276781142,0.9980136608255321,0.9980136608255321,0.8808861446600624,0.9980102628823471,0.46229035359470144
volume-covid19-A-0147,0.0,0.0,0.0,0.9998179321172689,0.9996148767605634,0.9996148767605634,0.0,0.9996148767605634,0.0
volume-covid19-A-0151,0.6876560800355336,0.6288564463249747,0.7585857220118727,0.9995208808279274,0.9986356099446615,0.9986356099446615,0.7585857220118983,0.9986335576576737,0.523990753928413
volume-covid19-A-0154,0.018164839137245176,0.010285889737991091,0.07762615859937208,0.9996082870603631,0.9964476449148996,0.9964476449148996,0.07762615859938209,0.9964475281775061,0.009165665992795148
volume-covid19-A-0161,0.49613332257654985,0.34180813390290227,0.904521768364393,0.9998357273018259,0.99685330660838,0.99685330660838,0.904521768364431,0.9968484241904692,0.3299051239213402
volume-covid19-A-0164,0.6713800698492197,0.5213463610076821,0.9426599234554079,0.9998892514433776,0.9982238637989965,0.9982238637989965,0.9426599234554401,0.9982206354107325,0.5053213899727061
volume-covid19-A-0165,0.46249143549132216,0.3040975190679726,0.9652643831060698,0.9998865988380425,0.9927502484388755,0.9927502484388755,0.9652643831060858,0.9927275659227711,0.30080576210586313
volume-covid19-A-0167,0.15297696653627527,0.10652463382155834,0.27127003699128505,0.9998611950996233,0.9994280888484075,0.9994280888484075,0.2712700369913687,0.999428059310455,0.08282352941176471
volume-covid19-A-0173,0.3116176220445124,0.3267927220833654,0.2977893368009435,0.9998822713583057,0.9997794560023716,0.9997794560023716,0.2977893368010403,0.9997794449926983,0.1845657868224864
volume-covid19-A-0178,0.46355403606753776,0.311108256752177,0.9089451419213663,0.9998293805645092,0.9960794448852539,0.9960794448852539,0.9089451419213974,0.9960727925244158,0.30170539475472213
volume-covid19-A-0179,0.49865759799534337,0.3496310426183395,0.8691040678811899,0.9995430556436837,0.9939519054484818,0.9939519054484818,0.8691040678812079,0.9939336587870408,0.33214115402956607
volume-covid19-A-0181,0.33571069814160365,0.44979811574685064,0.2677884615384186,0.9997611953965748,0.9996544302326359,0.9996544302326359,0.26778846153846153,0.9996544000548528,0.20171414775470786
volume-covid19-A-0187,0.11202707080888037,0.07153694083030336,0.25812873258124447,0.9996836003898393,0.9982574604175709,0.9982574604175709,0.2581287325812873,0.9982572688569205,0.059337223048468904
volume-covid19-A-0196,0.10911701363961958,0.09436731008013383,0.12933168316829682,0.9996021748060018,0.9990356586597584,0.9990356586597584,0.12933168316831684,0.9990356017051291,0.05770690964312832
volume-covid19-A-0199,0.5199654278305835,0.37271214642261574,0.8595689092095967,0.9999033574574471,0.998909501468434,0.998909501468434,0.8595689092096669,0.998908857034058,0.35131978509693995
volume-covid19-A-0201,0.6121912324665564,0.4764688598668631,0.8560324741517247,0.9994764211782171,0.9960813193485655,0.9960813193485655,0.8560324741517402,0.9960691612801071,0.4411207414077743
volume-covid19-A-0202,0.26243607624360255,0.1670283065391023,0.6120346946150513,0.9997585637885266,0.9978639939252067,0.9978639939252067,0.6120346946151066,0.9978631819104734,0.15103678929765887
volume-covid19-A-0214,0.7505598725689302,0.648719110993486,0.890330607891927,0.9981218045050088,0.9900978864249537,0.9900978864249537,0.8903306078919303,0.9899481375855026,0.6007169580123317
volume-covid19-A-0215,0.36720742604319656,0.26855823160672365,0.5804080737165105,0.9995356789457228,0.9977916535877046,0.9977916535877046,0.5804080737165423,0.9977902376868355,0.22489533079718615
volume-covid19-A-0228,0.23134502427956,0.15467717696429653,0.45871173898415246,0.9996434322260049,0.9979959570843241,0.9979959570843241,0.45871173898419104,0.9979953525182744,0.13080280069058123
volume-covid19-A-0233,0.13481179528412973,0.07364700594520573,0.7954104148278555,0.9996954360274083,0.9850420547743975,0.9850420547743975,0.7954104148278905,0.9850246030804859,0.07227785107330043
volume-covid19-A-0236,0.4366548042704566,0.3764514301897391,0.5197797184567088,0.9988489132435041,0.9967958099988042,0.9967958099988042,0.5197797184567258,0.9967918260860754,0.2793079899840656
volume-covid19-A-0237,0.12421383647797521,0.12314886983629711,0.12529738302931695,0.9997449176046861,0.9994849002722538,0.9994849002722538,0.1252973830293418,0.9994848814556861,0.06621961441743504
volume-covid19-A-0239,0.5219668614204828,0.6115433980426679,0.45527929290918046,0.9968707494351259,0.9952298064730061,0.9952298064730061,0.455279292909185,0.995217351022585,0.3531496336557986
volume-covid19-A-0240,0.0,0.0,0.0,0.9998020346802664,0.999516444419747,0.999516444419747,0.0,0.999516444419747,0.0
volume-covid19-A-0246,0.17813031161472415,0.10777457836280872,0.5130548302870945,0.9998643076571042,0.9986824762253534,0.9986824762253534,0.5130548302872062,0.9986822880841999,0.09777335489488742
volume-covid19-A-0247,0.4004129032257996,0.2639433872394415,0.8290823596465638,0.9998470469444741,0.9977842330932617,0.9977842330932617,0.829082359646623,0.9977825925209787,0.25032266391326796
volume-covid19-A-0251,0.560408463502226,0.39748830700106563,0.9496421867667622,0.9997450360357483,0.9925471085768479,0.9925471085768479,0.9496421867667761,0.9925115337299408,0.3892829662402616
volume-covid19-A-0252,0.37819321453298427,0.2626942742874367,0.6749479708635958,0.9998485024751567,0.9989668225485181,0.9989668225485181,0.6749479708636836,0.9989664978243638,0.23319252202049254
volume-covid19-A-0255,0.18892395699772918,0.1078547297297282,0.7607227958696623,0.9998735934783046,0.9965621739217679,0.9965621739217679,0.7607227958697379,0.9965607969114714,0.10431586113002042
volume-covid19-A-0256,0.6058915645645807,0.4564788090536183,0.9007073775077752,0.9997154865389175,0.996661342791657,0.996661342791657,0.9007073775077932,0.9966527524816091,0.43460863528549665
volume-covid19-A-0263,0.5925004693072977,0.44343886104996433,0.8925205014610027,0.9997605912519487,0.99727756029939,0.99727756029939,0.8925205014610237,0.9972721613589494,0.42095962121969926
volume-covid19-A-0264,0.0228859700390654,0.012616584704086395,0.12301587301583233,0.9998531435503522,0.9982438571211221,0.9982438571211221,0.12301587301587301,0.9982438210032042,0.01157544263621371
volume-covid19-A-0267,0.1559322033898166,0.17670845127372084,0.13952745849295345,0.9996975452231617,0.9994691960951861,0.9994691960951861,0.13952745849297574,0.9994691700685524,0.08455882352941177
volume-covid19-A-0270,0.5354268205559616,0.39354477350695716,0.8372889771598392,0.9998010590313158,0.9982281033954923,0.9982281033954923,0.8372889771598808,0.9982262923205786,0.36558556996054287
volume-covid19-A-0282,0.044037605145964616,0.02739304401354052,0.11223203026478176,0.9998442041854634,0.9991455078125,0.9991455078125,0.11223203026481715,0.9991454909943729,0.02251454591449532
volume-covid19-A-0285,0.06471367853388489,0.0389331866923267,0.19155844155838972,0.9998437101740126,0.9989305783624518,0.9989305783624518,0.19155844155844157,0.9989305387952343,0.03343881358333727
volume-covid19-A-0288,0.5716916055081485,0.4295428860917262,0.8544573643410521,0.9997823211372494,0.998090801816998,0.998090801816998,0.8544573643410853,0.9980883660767389,0.4002578208689653
volume-covid19-A-0295,0.3689969158466668,0.3519400476257056,0.38779132582187115,0.9987362155414422,0.9972683588663737,0.9972683588663737,0.3877913258218861,0.9972661753545056,0.22623925082166493
volume-covid19-A-0296,0.6032850949501982,0.6155763239874622,0.5914750957853697,0.9998112822568651,0.9996408103168875,0.9996408103168875,0.5914750957854407,0.9996407121917187,0.43193145055521553
volume-covid19-A-0299,0.3434065067160297,0.2160087864392397,0.8371282051281622,0.9997863672866969,0.9958223710980332,0.9958223710980332,0.8371282051282052,0.9958178021482681,0.20729678590930448
volume-covid19-A-0301,0.2862247273001738,0.17315918466760782,0.8247534802783625,0.9998576029731698,0.9966704735389122,0.9966704735389122,0.8247534802784223,0.9966682493553993,0.16701415399072062
